,web_browser,operating_sys,from_URL,to_URL,city,time_zone,longitude,latitude,time_in,time_out
2023,Mozilla/5.0,Windows,www.facebook.com,www.tricare.mil,Milwaukee,America/Chicago,43.147999,-87.920799,2012-02-26 00:57:09,2012-03-16 19:11:57
2026,Mozilla/5.0,Windows,artefactory.nirewiki.com,www.nga.gov,Lugo,Europe/Madrid,43.0,-7.5667,2009-04-08 08:57:53,2012-03-16 19:12:06
2028,Mozilla/5.0,BlackBerry,t.co,www.fda.gov,Jonesboro,America/Chicago,35.837898,-90.702698,2012-03-16 16:45:02,2012-03-16 19:12:08
2030,Mozilla/5.0,Linux,t.co,www.irs.gov,Willow Grove,America/New_York,40.1492,-75.128502,2012-02-09 00:00:36,2012-03-16 19:12:10
2031,Mozilla/5.0,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,York,America/New_York,43.1637,-70.675003,2010-05-12 13:55:06,2012-03-16 19:12:11
2032,Mozilla/5.0,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,York,America/New_York,43.1637,-70.675003,2010-05-12 13:53:31,2012-03-16 19:12:11
2033,Mozilla/5.0,Macintosh,www.dailypaul.com,www.sos.nh.gov,Hillsborough,America/New_York,43.119598,-71.931702,2011-05-19 14:38:28,2012-03-16 19:12:12
2034,Mozilla/5.0,Windows,direct,www.nysdot.gov,Bergenfield,America/New_York,40.923302,-73.998398,2011-10-25 17:25:56,2012-03-16 19:12:18
2035,Mozilla/5.0,Macintosh,www.dailypaul.com,www.sos.nh.gov,Hillsborough,America/New_York,43.119598,-71.931702,2011-05-19 14:38:28,2012-03-16 19:12:19
2036,Mozilla/5.0,Windows,t.co,www.dol.gov,Marcus Hook,America/New_York,39.843102,-75.466202,2010-04-21 16:02:11,2012-03-16 19:12:21
2037,Mozilla/5.0,Windows,direct,www.parks.ca.gov,Gardnerville,America/Los_Angeles,38.8377,-119.705597,2011-10-13 16:21:39,2012-03-16 19:12:22
2038,Mozilla/5.0,Linux,t.co,www.fda.gov,Brooklyn,America/New_York,40.6525,-73.955399,2012-03-16 18:49:00,2012-03-16 19:12:22
2039,Mozilla/5.0,Windows,hootsuite.com,www.whitehouse.gov,Washington,America/New_York,38.909698,-77.023102,2012-03-16 18:14:19,2012-03-16 19:12:26
2040,Mozilla/5.0,Macintosh,t.co,www.ncbi.nlm.nih.gov,Tampa,America/New_York,28.063101,-82.412804,2012-02-13 11:40:19,2012-03-16 19:12:28
2041,Mozilla/5.0,iPad,twitter.com,www.dol.gov,Cleveland,America/New_York,41.3862,-81.791496,2010-04-21 16:02:11,2012-03-16 19:12:28
2042,Mozilla/4.0,Windows,direct,www.fda.gov,Paramus,America/New_York,40.9445,-74.07,2011-03-28 07:47:59,2012-03-16 19:12:29
2044,Mozilla/4.0,Windows,addins.wrex.com,www.crh.noaa.gov,Morgantown,America/New_York,39.567501,-79.936302,2012-03-16 16:27:27,2012-03-16 19:12:29
2045,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Frisco,America/Chicago,33.149899,-96.855499,2011-10-25 17:25:56,2012-03-16 19:12:31
2046,Mozilla/5.0,Windows,direct,www.nysdot.gov,Erie,America/New_York,42.110199,-80.068199,2011-10-25 17:25:56,2012-03-16 19:12:32
2048,Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,America/New_York,34.1036,-84.637398,2011-10-25 17:25:56,2012-03-16 19:12:31
2049,Mozilla/5.0,Macintosh,direct,www.studentloans.gov,Quincy,America/New_York,42.267502,-71.0177,2011-06-22 15:35:18,2012-03-16 19:12:33
2050,Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,America/New_York,34.1036,-84.637398,2011-10-25 17:25:56,2012-03-16 19:12:33
2051,Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,America/New_York,34.1036,-84.637398,2011-10-25 17:25:56,2012-03-16 19:12:34
2052,Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,America/New_York,34.1036,-84.637398,2011-10-25 17:25:56,2012-03-16 19:12:34
2054,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 19:12:35
2056,Mozilla/5.0,Macintosh,t.co,www.cdc.gov,Vienna,America/New_York,38.934799,-77.267197,2012-03-16 19:11:36,2012-03-16 19:12:37
2057,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Lafayette,America/Chicago,30.1605,-92.033203,2011-10-25 17:25:56,2012-03-16 19:12:36
2058,Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,America/New_York,34.1036,-84.637398,2011-10-25 17:25:56,2012-03-16 19:12:37
2059,Mozilla/5.0,Windows,direct,www.nps.gov,Columbus,America/New_York,39.964901,-83.138298,2012-03-07 21:51:24,2012-03-16 19:12:37
2061,Mozilla/5.0,Linux,direct,www.nasa.gov,Pevensey,Europe/London,50.799999,0.35,2012-03-16 14:30:47,2012-03-16 19:12:38
2062,Mozilla/5.0,Windows,direct,www.nysdot.gov,Fort Worth,America/Chicago,32.867298,-97.248596,2011-10-25 17:25:56,2012-03-16 19:12:38
2063,Mozilla/4.0,Windows,www.complinet.com,www.federalreserve.gov,Ottawa,America/Rainy_River,45.416698,-75.699997,2012-03-14 12:32:34,2012-03-16 19:12:38
2064,Mozilla/4.0,Windows,www.aashtojournal.org,thomas.loc.gov,Elizabethtown,America/New_York,40.167999,-76.609398,2011-11-09 17:20:36,2012-03-16 19:12:38
2066,Mozilla/4.0,Windows,direct,www.mcc.gov,Beijing,Asia/Harbin,39.928902,116.388298,2012-03-16 19:03:21,2012-03-16 19:12:41
2067,Mozilla/5.0,Macintosh,t.co,www.nasa.gov,Washington,America/New_York,38.909698,-77.023102,2012-03-16 12:53:15,2012-03-16 19:12:42
2068,Mozilla/4.0,Windows,www.citizencorps.gov,www.citizencorps.gov,Potomac,America/New_York,39.027401,-77.236504,2011-04-27 13:59:52,2012-03-16 19:12:43
2069,Mozilla/5.0,Macintosh,t.co,www.nasa.gov,Washington,America/New_York,38.909698,-77.023102,2012-03-16 12:53:15,2012-03-16 19:12:42
2071,Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,America/New_York,34.1036,-84.637398,2011-10-25 17:25:56,2012-03-16 19:12:43
2072,Mozilla/5.0,Windows,www.facebook.com,www.whitehouse.gov,Syracuse,America/New_York,43.051399,-76.149498,2012-03-16 15:26:24,2012-03-16 19:12:43
2073,Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,America/New_York,34.1036,-84.637398,2011-10-25 17:25:56,2012-03-16 19:12:44
2074,Mozilla/5.0,Macintosh,maydayidahominecomplex.com,www.sec.gov,Newtownabbey,Europe/London,54.666698,-5.8667,2011-11-03 18:19:52,2012-03-16 19:12:43
2075,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Frisco,America/Chicago,33.149899,-96.855499,2011-10-25 17:25:56,2012-03-16 19:12:45
2076,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Rome,Europe/Rome,41.900002,12.4833,2012-03-16 18:34:14,2012-03-16 19:12:45
2077,Mozilla/4.0,Windows,www.facebook.com,www.nasa.gov,Yale,America/New_York,43.137001,-82.8181,2012-03-16 18:34:14,2012-03-16 19:12:46
2079,Mozilla/5.0,Windows,t.co,www.cbo.gov,Newtown,America/New_York,40.264702,-74.953499,2012-03-16 14:41:30,2012-03-16 19:12:48
2080,Mozilla/4.0,Windows,direct,www.mcc.gov,Springfield,America/New_York,38.770599,-77.215698,2012-03-16 19:03:21,2012-03-16 19:12:50
2081,Mozilla/5.0,iPhone,direct,www.irs.gov,Winnipeg,America/Winnipeg,49.883301,-97.166702,2012-03-14 16:24:17,2012-03-16 19:12:51
2082,Mozilla/4.0,Windows,www.nasa.gov,www.nasa.gov,Gorg,Europe/Stockholm,57.716702,11.9667,2012-03-14 12:31:49,2012-03-16 19:12:53
2085,Mozilla/5.0,iPhone,twitter.com,modis.gsfc.nasa.gov,Apeldoorn,Europe/Amsterdam,52.216702,5.9667,2012-03-16 13:44:46,2012-03-16 19:12:57
2087,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Frisco,America/Chicago,33.149899,-96.855499,2011-10-25 17:25:56,2012-03-16 19:12:58
2088,Mozilla/5.0,Linux,direct,www.in.gov,Louisville,America/New_York,38.2085,-85.691803,2012-02-07 17:42:01,2012-03-16 19:13:00
2090,Mozilla/5.0,Windows,hootsuite.com,www.nih.gov,Clermont,America/New_York,28.504999,-81.789703,2012-03-16 14:09:45,2012-03-16 19:13:01
2091,Mozilla/5.0,Macintosh,t.co,www.nasa.gov,Boxtel,Europe/Amsterdam,51.583302,5.3167,2012-03-16 18:12:44,2012-03-16 19:13:01
2094,Mozilla/5.0,Windows,t.co,www.usaid.gov,Brooklyn,America/New_York,40.6525,-73.955399,2012-03-16 18:58:56,2012-03-16 19:13:08
2095,Mozilla/4.0,Windows,www.usa.gov,answers.usa.gov,Monroe,America/Chicago,32.499298,-92.0597,2012-01-13 17:50:25,2012-03-16 19:13:09
2096,Mozilla/4.0,Windows,bitly.com,www.doe.virginia.gov,Atlanta,America/New_York,33.876701,-84.334099,2012-03-16 18:08:00,2012-03-16 19:13:11
2100,Mozilla/5.0,Windows,fanscape.com,www.ftc.gov,Los Angeles,America/Los_Angeles,34.041599,-118.298798,2011-05-26 12:50:53,2012-03-16 19:13:12
2101,Mozilla/5.0,Windows,t.co,www.cbo.gov,Fairfield,America/Los_Angeles,38.283199,-122.008499,2012-03-16 14:41:30,2012-03-16 19:13:16
2102,Mozilla/5.0,Windows,direct,www.nysdot.gov,Hallandale,America/New_York,25.9863,-80.151802,2011-10-25 17:25:56,2012-03-16 19:13:16
2103,Mozilla/4.0,Windows,direct,www.dcr.virginia.gov,Charlotte,America/New_York,35.3041,-80.7267,2012-03-07 21:33:05,2012-03-16 19:13:17
2104,Mozilla/5.0,Windows,t.co,www.usaid.gov,Brooklyn,America/New_York,40.6525,-73.955399,2012-03-16 18:58:56,2012-03-16 19:13:18
2105,Mozilla/5.0,Macintosh,www.facebook.com,www.whitehouse.gov,Tucson,America/Phoenix,32.2369,-110.955902,2012-03-15 19:47:36,2012-03-16 19:13:17
2106,Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,London,Europe/London,51.500198,-0.1262,2012-03-16 18:34:14,2012-03-16 19:13:19
2107,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Obourg,Europe/Brussels,50.466702,4.0,2012-03-16 18:34:14,2012-03-16 19:13:19
2108,Mozilla/5.0,Windows,direct,www.nysdot.gov,Fort Collins,America/Denver,40.561001,-105.053596,2011-10-25 17:25:56,2012-03-16 19:13:20
2109,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Frisco,America/Chicago,33.149899,-96.855499,2011-10-25 17:25:56,2012-03-16 19:13:20
2110,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Vilnius,Europe/Vilnius,54.6833,25.3167,2012-03-16 18:34:14,2012-03-16 19:13:24
2111,Mozilla/4.0,Windows,t.co,boxer.senate.gov,Washington,America/New_York,38.9007,-77.043098,2012-03-16 17:45:41,2012-03-16 19:13:25
2112,Mozilla/4.0,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Worcester,America/New_York,42.364799,-71.896896,2010-05-12 13:53:31,2012-03-16 19:13:25
2113,Mozilla/4.0,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Worcester,America/New_York,42.364799,-71.896896,2010-05-12 13:55:06,2012-03-16 19:13:25
2114,Mozilla/5.0,Windows,direct,www.nysdot.gov,Mount Laurel,America/New_York,39.957199,-74.916199,2011-10-25 17:25:56,2012-03-16 19:13:25
2115,Mozilla/5.0,Windows,t.co,democrats.senate.gov,Frankfort,America/Chicago,41.473801,-87.8377,2012-03-16 16:35:58,2012-03-16 19:13:29
2116,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Milan,Europe/Rome,45.466702,9.2,2012-03-16 18:34:14,2012-03-16 19:13:30
2117,Mozilla/5.0,Windows,t.co,www.whitehouse.gov,Troy,America/Chicago,38.9977,-90.984703,2012-03-15 19:47:36,2012-03-16 19:13:30
2119,Mozilla/5.0,Windows,t.co,www.edd.ca.gov,Los Angeles,America/Los_Angeles,34.048801,-118.339996,2011-03-03 18:44:04,2012-03-16 19:13:31
2121,Mozilla/5.0,iPhone,m.facebook.com,www.nasa.gov,Aabenraa,Europe/Copenhagen,55.033298,9.4333,2012-03-16 18:34:14,2012-03-16 19:13:32
2123,Mozilla/5.0,Windows,direct,www.nysdot.gov,Hallandale,America/New_York,25.9863,-80.151802,2011-10-25 17:25:56,2012-03-16 19:13:33
2124,Mozilla/4.0,Windows,bitly.com,www.doe.virginia.gov,Atlanta,America/New_York,33.876701,-84.334099,2012-03-16 18:08:00,2012-03-16 19:13:35
2125,Mozilla/5.0,Windows,plus.url.google.com,www.nasa.gov,Tewksbury,America/New_York,42.6105,-71.230598,2012-03-16 18:34:14,2012-03-16 19:13:36
2127,Mozilla/5.0,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,America/New_York,42.286499,-71.714699,2010-05-12 13:53:31,2012-03-16 19:13:39
2128,Mozilla/5.0,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,America/New_York,42.286499,-71.714699,2010-05-12 13:55:06,2012-03-16 19:13:39
2129,Mozilla/5.0,Windows,direct,www.nysdot.gov,Hallandale,America/New_York,25.9863,-80.151802,2011-10-25 17:25:56,2012-03-16 19:13:38
2130,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Lisboa,Europe/Lisbon,38.716702,-9.1333,2012-03-16 18:34:14,2012-03-16 19:13:38
2131,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Assendelft,Europe/Amsterdam,52.466702,4.75,2012-03-16 18:34:14,2012-03-16 19:13:44
2132,Mozilla/5.0,Windows,direct,clinton3.nara.gov,Cleveland,America/New_York,41.478901,-81.647301,2011-03-03 11:48:42,2012-03-16 19:13:44
2133,Mozilla/4.0,Windows,t.co,www.cbp.gov,Amman,Asia/Amman,31.950001,35.9333,2011-12-12 20:08:33,2012-03-16 19:13:44
2135,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Weesp,Europe/Amsterdam,52.3167,5.0333,2012-03-16 18:34:14,2012-03-16 19:13:46
2137,Mozilla/5.0,Windows,direct,www.nysdot.gov,Thomaston,America/New_York,41.6576,-73.096497,2011-10-25 17:25:56,2012-03-16 19:13:47
2138,Mozilla/5.0,Windows,direct,www.nysdot.gov,Hallandale,America/New_York,25.9863,-80.151802,2011-10-25 17:25:56,2012-03-16 19:13:49
2139,Mozilla/5.0,Ubuntu,www.facebook.com,www.nasa.gov,West Lafayette,America/Indianapolis,40.4249,-86.916199,2012-03-16 18:34:14,2012-03-16 19:13:51
2140,Mozilla/5.0,Windows,favstar.fm,apod.nasa.gov,SPaulo,America/Sao_Paulo,-23.5333,-46.616699,2012-03-16 18:37:48,2012-03-16 19:13:52
2141,Mozilla/5.0,Windows,t.co,www.whitehouse.gov,Las Vegas,America/Los_Angeles,36.110001,-115.2118,2012-03-16 16:12:38,2012-03-16 19:13:54
2142,Mozilla/4.0,Windows,www.facebook.com,www.nasa.gov,Lincoln,Europe/London,53.233299,-0.5333,2012-03-16 18:34:14,2012-03-16 19:13:53
2144,Mozilla/5.0,Windows,direct,www.nysdot.gov,Hallandale,America/New_York,25.9863,-80.151802,2011-10-25 17:25:56,2012-03-16 19:13:54
2145,Vodafone/1.0/LG-KU990i/V10c,Browser/Obigo-Q05A/3.6,direct,www.nasa.gov,London,Europe/London,51.500198,-0.1262,2012-03-16 18:34:14,2012-03-16 19:13:56
2146,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 19:13:57
2147,Mozilla/6.0,Macintosh,direct,www.whitehouse.gov,Bellevue,America/Los_Angeles,47.615398,-122.210297,2012-02-09 17:23:48,2012-03-16 19:13:57
2148,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Oslo,Europe/Oslo,59.916698,10.75,2012-03-16 18:34:14,2012-03-16 19:13:56
2149,Mozilla/4.0,Windows,direct,www.fda.gov,Paramus,America/New_York,40.9445,-74.07,2011-03-28 07:47:59,2012-03-16 19:13:59
2150,Mozilla/5.0,Windows,direct,www.nysdot.gov,Appleton,America/Chicago,44.338501,-88.404198,2011-10-25 17:25:56,2012-03-16 19:14:00
2153,Mozilla/4.0,Windows,direct,www.nasa.gov,Redmond,America/Los_Angeles,47.680099,-122.120598,2012-03-16 18:34:14,2012-03-16 19:14:01
2155,Mozilla/5.0,Macintosh,t.co,www.ncbi.nlm.nih.gov,Toronto,America/Rainy_River,43.666698,-79.416702,2012-03-16 18:22:50,2012-03-16 19:14:04
2156,Mozilla/4.0,Windows,bitly.com,www.doe.virginia.gov,Atlanta,America/New_York,33.876701,-84.334099,2012-03-16 18:08:00,2012-03-16 19:14:03
2157,Mozilla/4.0,Windows,t.co,www.cbp.gov,Amman,Asia/Amman,31.950001,35.9333,2011-12-12 20:08:33,2012-03-16 19:14:05
2158,Mozilla/5.0,Windows,www.facebook.com,www.ncbi.nlm.nih.gov,Holland,America/New_York,42.8526,-86.126297,2012-02-12 21:20:44,2012-03-16 19:14:06
2161,Mozilla/5.0,iPhone,twitter.com,www.nasa.gov,Ferris,America/Chicago,32.542702,-96.617599,2012-03-16 13:29:58,2012-03-16 19:14:10
2165,Mozilla/5.0,Windows,www.reddit.com,www.cbo.gov,New York,America/New_York,40.761902,-73.976303,2012-03-13 18:56:32,2012-03-16 19:14:12
2168,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Houston,America/Chicago,29.587799,-95.224098,2012-03-16 18:34:14,2012-03-16 19:14:13
2169,Mozilla/5.0,iPad,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Westborough,America/New_York,42.2658,-71.610497,2010-05-12 13:55:06,2012-03-16 19:14:14
2170,Mozilla/5.0,iPad,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Westborough,America/New_York,42.2658,-71.610497,2010-05-12 13:53:31,2012-03-16 19:14:14
2171,Mozilla/5.0,Macintosh,www.facebook.com,www.choosemyplate.gov,Cary,America/New_York,35.782101,-78.817703,2012-03-16 19:05:54,2012-03-16 19:14:14
2172,Mozilla/5.0,Windows,direct,www.nasa.gov,San Antonio,America/Chicago,29.488899,-98.398697,2012-03-16 18:34:14,2012-03-16 19:14:15
2173,Mozilla/5.0,Macintosh,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Westborough,America/New_York,42.2658,-71.610497,2010-05-12 13:55:06,2012-03-16 19:14:19
2174,Mozilla/5.0,Macintosh,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Westborough,America/New_York,42.2658,-71.610497,2010-05-12 13:53:31,2012-03-16 19:14:19
2176,Mozilla/5.0,Windows,direct,www.nysdot.gov,Allentown,America/New_York,40.567799,-75.482803,2011-10-25 17:25:56,2012-03-16 19:14:21
2178,Mozilla/5.0,Windows,www.virginiamemory.com,www.lva.virginia.gov,North Las Vegas,America/Los_Angeles,36.253601,-115.145897,2012-03-14 14:20:04,2012-03-16 19:14:26
2182,Mozilla/5.0,Windows,direct,toxtown.nlm.nih.gov,Kennesaw,America/New_York,34.010399,-84.623901,2009-10-17 08:57:26,2012-03-16 19:14:31
2185,Mozilla/5.0,Macintosh,t.co,www.whitehouse.gov,New York,America/New_York,40.761902,-73.976303,2012-03-16 15:26:24,2012-03-16 19:14:36
2186,Mozilla/5.0,Windows,direct,www.nysdot.gov,Hallandale,America/New_York,25.9863,-80.151802,2011-10-25 17:25:56,2012-03-16 19:14:34
2187,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Spokane,America/Los_Angeles,47.677898,-117.379303,2012-03-15 23:41:43,2012-03-16 19:14:37
2189,Mozilla/5.0,Windows,www.aashtojournal.org,appropriations.house.gov,Silver Spring,America/New_York,39.004601,-77.036903,2012-03-08 19:55:47,2012-03-16 19:14:39
2190,Mozilla/5.0,Windows,t.co,www.exim.gov,Gainesville,America/New_York,29.764099,-82.385101,2012-02-23 12:21:26,2012-03-16 19:14:39
2191,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 19:14:40
2192,Mozilla/5.0,Windows,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 19:14:41
2193,Mozilla/5.0,Windows,direct,www.irs.gov,Hopewell Junction,America/New_York,41.545799,-73.781502,2012-02-09 00:00:36,2012-03-16 19:14:47
2195,Mozilla/5.0,Windows,direct,www.nysdot.gov,Santa Ana,America/Los_Angeles,33.743801,-117.865799,2011-10-25 17:25:56,2012-03-16 19:14:48
2197,Mozilla/5.0,Windows,direct,www.mcc.gov,Clarksville,America/New_York,39.201801,-76.931,2012-03-16 19:03:21,2012-03-16 19:14:50
2198,Mozilla/5.0,Windows,direct,www.nysdot.gov,Saint Louis,America/Chicago,38.6385,-90.302597,2011-10-25 17:25:56,2012-03-16 19:14:51
2199,Mozilla/5.0,Windows,www.indy.gov,www.indy.gov,Warsaw,America/Indianapolis,41.237202,-85.8592,2012-03-12 15:58:45,2012-03-16 19:14:52
2200,Mozilla/5.0,Windows,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 19:14:52
2201,Mozilla/5.0,Macintosh,www.facebook.com,www.whitehouse.gov,Glenmoore,America/New_York,40.100201,-75.756203,2012-03-16 15:26:24,2012-03-16 19:14:52
2202,Mozilla/5.0,iPhone,twitter.com,www.nasa.gov,Portage La Prairie,America/Winnipeg,49.966702,-98.300003,2012-03-16 14:30:47,2012-03-16 19:14:53
2203,Mozilla/5.0,Windows,www.facebook.com,blog.usa.gov,Brownsville,America/Chicago,25.950899,-97.325401,2012-03-15 17:36:46,2012-03-16 19:14:56
2205,Mozilla/5.0,Windows,direct,www.nysdot.gov,Orlando,America/New_York,28.4806,-81.2584,2011-10-25 17:25:56,2012-03-16 19:14:57
2208,Mozilla/5.0,Windows,plus.url.google.com,www.nasa.gov,Cracow,Europe/Warsaw,50.083302,19.9167,2012-03-16 18:34:14,2012-03-16 19:14:56
2209,Mozilla/5.0,Windows,yt-gadget003.appspot.com,www.nasa.gov,Niter,America/Sao_Paulo,-22.884399,-43.094398,2012-03-14 12:31:49,2012-03-16 19:14:57
2210,Mozilla/5.0,iPad,www.groupon.com,www.nps.gov,Huntingdon Valley,America/New_York,40.1287,-75.0597,2012-03-02 17:02:11,2012-03-16 19:14:58
2214,Mozilla/5.0,Macintosh,www.barackobama.com,www.whitehouse.gov,Newtown Square,America/New_York,39.985298,-75.436699,2012-03-15 12:23:59,2012-03-16 19:15:02
2215,Mozilla/5.0,Macintosh,direct,www.nsf.gov,Ithaca,America/New_York,42.448502,-76.4804,2012-03-16 19:14:40,2012-03-16 19:15:04
2216,Mozilla/5.0,Macintosh,t.co,www.nasa.gov,Newcastle,Australia/NSW,-32.916698,151.75,2012-03-16 14:30:47,2012-03-16 19:15:05
2217,Mozilla/5.0,iPhone,twitter.com,www.nasa.gov,Ahmadabad,Asia/Calcutta,23.0333,72.616699,2012-03-16 14:30:47,2012-03-16 19:15:06
2218,Mozilla/4.0,Windows,direct,www.navy.mil,Honolulu,Pacific/Honolulu,21.3139,-157.824493,2012-03-16 18:16:41,2012-03-16 19:15:08
2219,Mozilla/5.0,Windows,plus.url.google.com,www.nasa.gov,Greenville,America/New_York,34.847698,-82.379097,2012-03-16 18:34:14,2012-03-16 19:15:07
2220,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Belgrade,Europe/Belgrade,44.8186,20.4681,2012-03-16 18:34:14,2012-03-16 19:15:10
2221,Mozilla/4.0,Windows,direct,www.mcc.gov,Harrisburg,America/New_York,40.284302,-76.844597,2012-03-16 19:03:21,2012-03-16 19:15:14
2222,Mozilla/4.0,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Brookline,America/New_York,42.3326,-71.128197,2010-05-12 13:53:31,2012-03-16 19:15:14
2223,Mozilla/4.0,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Brookline,America/New_York,42.3326,-71.128197,2010-05-12 13:55:06,2012-03-16 19:15:14
2224,Mozilla/5.0,Windows,t.co,www.wsdot.wa.gov,Winnipeg,America/Winnipeg,49.883301,-97.166702,2009-09-23 12:45:58,2012-03-16 19:15:13
2225,Mozilla/5.0,Linux,t.co,harkin.senate.gov,Marion,America/Chicago,42.060398,-91.5858,2012-03-16 19:12:19,2012-03-16 19:15:15
2226,Mozilla/5.0,Windows,direct,democrats.senate.gov,Washington,America/New_York,38.893299,-77.014603,2012-03-16 16:35:58,2012-03-16 19:15:17
2227,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Frisco,America/Chicago,33.149899,-96.855499,2011-10-25 17:25:56,2012-03-16 19:15:15
2228,Mozilla/5.0,Windows,links.govdelivery.com,www.fema.gov,Alexandria,America/New_York,38.811501,-77.128502,2012-02-17 20:15:08,2012-03-16 19:15:17
2229,Mozilla/5.0,Windows,t.co,www.ncbi.nlm.nih.gov,Coventry,Europe/London,52.416698,-1.55,2012-03-15 19:15:32,2012-03-16 19:15:17
2231,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Newport,America/New_York,39.074699,-84.479202,2012-03-16 18:34:14,2012-03-16 19:15:19
2233,Mozilla/5.0,Windows,direct,www.nysdot.gov,Fort Lauderdale,America/New_York,26.085199,-80.1754,2011-10-25 17:25:56,2012-03-16 19:15:22
2234,Mozilla/5.0,Windows,direct,www.nysdot.gov,Clearwater,America/New_York,27.9617,-82.736801,2011-10-25 17:25:56,2012-03-16 19:15:24
2235,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Chicago,America/Chicago,41.946301,-87.812698,2011-10-25 17:25:56,2012-03-16 19:15:25
2236,Mozilla/5.0,iPhone,twitter.com,www.fairfaxcounty.gov,Los Angeles,America/Los_Angeles,34.041599,-118.298798,2012-03-16 12:55:36,2012-03-16 19:15:25
2237,Mozilla/5.0,Windows,www.barackobama.com,www.whitehouse.gov,Franklin,America/New_York,39.5327,-84.2901,2012-03-15 12:23:59,2012-03-16 19:15:28
